string_id,String,Ref. Ten. (lbs),Swing Speed,Material,Stiffness (lb/in),Tension Loss (%),Spin Potential
Kirschbaum Touch Turbo 17 (1.25) - 62 - Medium,Kirschbaum Touch Turbo 17 (1.25),62,Medium,Polyester,264.6,40.9,5.2
Pacific Tough Gut 16 - 62 - Medium,Pacific Tough Gut 16,62,Medium,Gut,110.3,16.8,1.8
Pacific Tough Gut 16L - 62 - Medium,Pacific Tough Gut 16L,62,Medium,Gut,98.9,11.6,
Prince Tour 16 - 62 - Medium,Prince Tour 16,62,Medium,Polyester,272.0,44.8,3.1
Prince Tour 17 - 62 - Medium,Prince Tour 17,62,Medium,Polyester,256.6,43.6,3.4
Solinco Tour Bite 16 - 62 - Medium,Solinco Tour Bite 16,62,Medium,Polyester,252.6,40.4,6.7
Solinco Tour Bite 16 Soft - 62 - Medium,Solinco Tour Bite 16 Soft,62,Medium,Polyester,245.2,40.8,6.9
Solinco Tour Bite 16L (1.25) - 62 - Medium,Solinco Tour Bite 16L (1.25),62,Medium,Polyester,285.2,21.0,5.9
Solinco Tour Bite 17 - 62 - Medium,Solinco Tour Bite 17,62,Medium,Polyester,226.9,42.5,6.3
Solinco Tour Bite 18 (1.15) - 62 - Medium,Solinco Tour Bite 18 (1.15),62,Medium,Polyester,218.3,44.8,5.8
Solinco Tour Bite Diamond Rough 16 (1.30) - 62 - Medium,Solinco Tour Bite Diamond Rough 16 (1.30),62,Medium,Polyester,244.0,38.5,4.9
Solinco Tour Bite Diamond Rough 16L (1.25) - 62 - Medium,Solinco Tour Bite Diamond Rough 16L (1.25),62,Medium,Polyester,240.6,33.9,5.4
Solinco Tour Bite Diamond Rough 17 (1.20) - 62 - Medium,Solinco Tour Bite Diamond Rough 17 (1.20),62,Medium,Polyester,225.7,35.7,4.3
Dunlop Tour Performance 16 - 62 - Medium,Dunlop Tour Performance 16,62,Medium,Nylon,182.3,20.6,4.1
Super String Tour Players V3 17 (1.20) - 62 - Medium,Super String Tour Players V3 17 (1.20),62,Medium,Polyester,240.6,39.6,
Prince Tour XC 15L - 62 - Medium,Prince Tour XC 15L,62,Medium,Polyester,253.2,33.4,5.5
Prince Tour XC 16L - 62 - Medium,Prince Tour XC 16L,62,Medium,Polyester,250.3,25.7,5.5
Prince Tour XC 17L - 62 - Medium,Prince Tour XC 17L,62,Medium,Polyester,250.3,25.7,5.9
Prince Tour XP 15L - 62 - Medium,Prince Tour XP 15L,62,Medium,Polyester,229.7,35.2,5.2
Prince Tour XP 16 - 62 - Medium,Prince Tour XP 16,62,Medium,Polyester,236.0,31.0,5.5
Prince Tour XS 1.35 - 62 - Medium,Prince Tour XS 1.35,62,Medium,Polyester,229.7,32.2,5.0
Prince Tour XS 16 - 62 - Medium,Prince Tour XS 16,62,Medium,Polyester,230.9,31.5,5.5
Prince Tour XT 18 - 62 - Medium,Prince Tour XT 18,62,Medium,Polyester,222.3,34.5,6.4
Yonex Tournament 50 16L - 62 - Medium,Yonex Tournament 50 16L,62,Medium,Nylon,191.5,19.8,
Yonex Tournament 80 Spin 15L-16 - 62 - Medium,Yonex Tournament 80 Spin 15L-16,62,Medium,,193.2,20.3,
Prince Tournament Nylon 15L - 62 - Medium,Prince Tournament Nylon 15L,62,Medium,Nylon,211.5,17.2,3.1
Prince Tournament Poly 16 - 62 - Medium,Prince Tournament Poly 16,62,Medium,Polyester,286.3,40.3,0.0
Prince Tournament Poly 17 - 62 - Medium,Prince Tournament Poly 17,62,Medium,Polyester,264.6,42.1,
Poly Star Turbo 16 (1.30) - 62 - Medium,Poly Star Turbo 16 (1.30),62,Medium,Polyester,253.7,50.5,5.3
Poly Star Turbo 16L (1.25) - 62 - Medium,Poly Star Turbo 16L (1.25),62,Medium,Polyester,249.2,48.1,5.0
Weiss Cannon Turbotwist 17 (1.24) - 62 - Medium,Weiss Cannon Turbotwist 17 (1.24),62,Medium,Polyester,273.7,36.2,4.2
Weiss Cannon Turbotwist 17L (1.18) - 62 - Medium,Weiss Cannon Turbotwist 17L (1.18),62,Medium,Polyester,266.9,35.4,4.8
Double AR Twice Dragon(1.30) - 62 - Medium,Double AR Twice Dragon(1.30),62,Medium,Polyester,221.7,45.1,7.2
Double AR Twice Shark (1.25) - 62 - Medium,Double AR Twice Shark (1.25),62,Medium,Polyester,200.0,51.0,5.7
Prince Twisted 16L - 62 - Medium,Prince Twisted 16L,62,Medium,Polyester,294.9,37.0,3.7
Head Ultra Tour 16 - 62 - Medium,Head Ultra Tour 16,62,Medium,Polyester,236.6,39.0,4.5
Head Ultratour 17 - 62 - Medium,Head Ultratour 17,62,Medium,Polyester,255.5,33.4,4.1
Volkl V-Pro 16 - 62 - Medium,Volkl V-Pro 16,62,Medium,Polyester,289.8,30.5,5.0
Volkl V-Pro 17 - 62 - Medium,Volkl V-Pro 17,62,Medium,Polyester,243.5,41.5,5.1
Volkl V-Pro 18 - 62 - Medium,Volkl V-Pro 18,62,Medium,Polyester,273.2,31.7,4.9
Volkl V-Star 16 (1.30) - 62 - Medium,Volkl V-Star 16 (1.30),62,Medium,Polyester,240.6,41.3,6.9
Volkl V-Torque 16 - 62 - Medium,Volkl V-Torque 16,62,Medium,Polyester,211.5,40.9,5.6
Solinco Vanquish 16 - 62 - Medium,Solinco Vanquish 16,62,Medium,Nylon,192.0,18.3,3.9
Klip Venom 16/1.30 - 62 - Medium,Klip Venom 16/1.30,62,Medium,Nylon,205.2,17.4,2.3
Polyfibre Viper 16L/1.25 - 62 - Medium,Polyfibre Viper 16L/1.25,62,Medium,Polyester,234.3,51.2,
Polyfibre Viper 17/1.20 - 62 - Medium,Polyfibre Viper 17/1.20,62,Medium,Polyester,225.2,51.0,3.9
SuperString Viper V2 Rough 16L - 62 - Medium,SuperString Viper V2 Rough 16L,62,Medium,Polyester,237.2,37.5,5.0
SuperString VooDoo Tour V9 17 - 62 - Medium,SuperString VooDoo Tour V9 17,62,Medium,Nylon/Polyester,186.9,28.7,
Babolat VS Natural Team Gut 17 (1.25) - 62 - Medium,Babolat VS Natural Team Gut 17 (1.25),62,Medium,Gut,100.6,13.8,0.0
Babolat VS Natural ThermoGut 16 Touch - 62 - Medium,Babolat VS Natural ThermoGut 16 Touch,62,Medium,Gut,101.2,17.1,2.7
Gamma WearGuard Synthetic Gut 16 - 62 - Medium,Gamma WearGuard Synthetic Gut 16,62,Medium,Nylon,193.7,21.0,2.8
Double AR WTS 25 (1.25) - 62 - Medium,Double AR WTS 25 (1.25),62,Medium,Polyester,219.5,47.6,7.3
Pacific X Force 17 - 62 - Medium,Pacific X Force 17,62,Medium,Polyester,274.3,33.1,4.5
Pacific X Force 18 - 62 - Medium,Pacific X Force 18,62,Medium,Polyester,262.9,37.1,4.7
Tecnifibre X-Code 16 - 62 - Medium,Tecnifibre X-Code 16,62,Medium,Polyester,248.0,31.9,2.0
Dunlop X-Life Synthetic 15L - 62 - Medium,Dunlop X-Life Synthetic 15L,62,Medium,Nylon,210.9,19.1,3.5
Tecnifibre X-One Biphase 16 - 62 - Medium,Tecnifibre X-One Biphase 16,62,Medium,Nylon/Polyurethane,189.7,14.1,1.6
Tecnifibre X-One Biphase 17 - 62 - Medium,Tecnifibre X-One Biphase 17,62,Medium,Nylon/Polyurethane,186.3,14.5,2.1
Tecnifibre X-One Biphase 18 - 62 - Medium,Tecnifibre X-One Biphase 18,62,Medium,Nylon,180.0,17.8,1.6
Babolat Xcel 16 - 62 - Medium,Babolat Xcel 16,62,Medium,Nylon,181.7,16.6,3.0
Babolat Xcel Power 16 - 62 - Medium,Babolat Xcel Power 16,62,Medium,Nylon,192.0,16.4,3.8
Babolat Xcel Power 17 - 62 - Medium,Babolat Xcel Power 17,62,Medium,Nylon,165.7,18.8,3.6
Babolat Xcel Premium 17 - 62 - Medium,Babolat Xcel Premium 17,62,Medium,Nylon,174.3,18.0,0.0
Tecnifibre XR3 16 - 62 - Medium,Tecnifibre XR3 16,62,Medium,Nylon/Polyurethane,198.9,17.7,2.9
Tecnifibre XR3 17 - 62 - Medium,Tecnifibre XR3 17,62,Medium,Nylon/Polyurethane,185.7,16.9,3.0
Gamma Zo Black Ice 17 (1.23) - 62 - Medium,Gamma Zo Black Ice 17 (1.23),62,Medium,Polyester,277.2,33.9,3.7
Gamma Zo Black Ice 18 (1.18) - 62 - Medium,Gamma Zo Black Ice 18 (1.18),62,Medium,Polyester,246.9,35.9,4.0
Gamma Zo Ice 16 - 62 - Medium,Gamma Zo Ice 16,62,Medium,Polyester,273.2,35.8,4.2
Gamma Zo Magic 16 - 62 - Medium,Gamma Zo Magic 16,62,Medium,Polyester,290.9,29.9,4.1
Gamma Zo Power 16L - 62 - Medium,Gamma Zo Power 16L,62,Medium,Polyester,258.3,45.5,2.9
Gamma Zo Tour 16 - 62 - Medium,Gamma Zo Tour 16,62,Medium,,283.5,43.2,3.8
Gamma Zo Tour 17 (1.25) - 62 - Medium,Gamma Zo Tour 17 (1.25),62,Medium,Polyester,262.9,42.4,3.7
Gamma Zo Tour Rough 16 - 62 - Medium,Gamma Zo Tour Rough 16,62,Medium,Polyester,237.2,39.5,6.1
Gamma Zo Twist 16 - 62 - Medium,Gamma Zo Twist 16,62,Medium,Polyester,226.3,42.6,4.7
Gamma Zo Verve 17 - 62 - Medium,Gamma Zo Verve 17,62,Medium,Polyester,266.3,23.1,6.1
Luxilon 4G 16 (1.30) - 62 - Slow,Luxilon 4G 16 (1.30),62,Slow,Polyester,354.3,15.4,
Luxilon 4G 16L (1.25) - 62 - Slow,Luxilon 4G 16L (1.25),62,Slow,Polyester,335.5,16.6,3.9
Luxilon 4G Rough 16L - 62 - Slow,Luxilon 4G Rough 16L,62,Slow,Polyester,263.5,22.3,4.2
Luxilon 4G S 15 - 62 - Slow,Luxilon 4G S 15,62,Slow,Polyester,370.9,16.4,
Luxilon 4G Soft 1.25 - 62 - Slow,Luxilon 4G Soft 1.25,62,Slow,Polyester,258.3,22.8,6.7
Double AR 666 (1.30) - 62 - Slow,Double AR 666 (1.30),62,Slow,Nylon,185.7,21.5,5.8
Gosen A.K. Control 16 - 62 - Slow,Gosen A.K. Control 16,62,Slow,Nylon,181.2,19.5,5.4
Babolat Addiction 16 - 62 - Slow,Babolat Addiction 16,62,Slow,Nylon,202.3,16.1,3.1
Babolat Addiction 17 - 62 - Slow,Babolat Addiction 17,62,Slow,Nylon,180.0,16.7,2.6
Luxilon Adrenaline 16 - 62 - Slow,Luxilon Adrenaline 16,62,Slow,Polyester,293.8,35.4,3.6
Luxilon Adrenaline 16L/1.25 - 62 - Slow,Luxilon Adrenaline 16L/1.25,62,Slow,Polyester,279.5,37.2,3.5
Luxilon Adrenaline 17/1.20 - 62 - Slow,Luxilon Adrenaline 17/1.20,62,Slow,Polyester,284.0,33.1,2.9
Luxilon Adrenaline Rough 16L/1.25 - 62 - Slow,Luxilon Adrenaline Rough 16L/1.25,62,Slow,Polyester,290.3,37.2,3.3
Gosen AK Pro 16 - 62 - Slow,Gosen AK Pro 16,62,Slow,Nylon,201.7,19.4,4.3
Gosen AK Pro 17 - 62 - Slow,Gosen AK Pro 17,62,Slow,Nylon,189.2,18.8,4.4
Luxilon ALU Power 125/16L - 62 - Slow,Luxilon ALU Power 125/16L,62,Slow,Polyester,301.2,36.9,5.8
Luxilon ALU Power Feel 18/1.20 - 62 - Slow,Luxilon ALU Power Feel 18/1.20,62,Slow,Polyester,222.3,36.6,5.4
Luxilon Alu Power Soft 1.25 - 62 - Slow,Luxilon Alu Power Soft 1.25,62,Slow,Polyester,253.7,30.9,6.9
Klip Armour Pro 16/1.30 - 62 - Slow,Klip Armour Pro 16/1.30,62,Slow,Gut,106.3,11.3,1.4
Gamma Asterisk 16 - 62 - Slow,Gamma Asterisk 16,62,Slow,Nylon,168.0,20.4,3.8
Gamma Asterisk Spin 16 - 62 - Slow,Gamma Asterisk Spin 16,62,Slow,Nylon,174.3,21.3,3.9
Gamma Asterisk Tour 16 - 62 - Slow,Gamma Asterisk Tour 16,62,Slow,Nylon/Zyex,188.6,19.7,3.4
Pacific ATP Poly Power Pro 16L - 62 - Slow,Pacific ATP Poly Power Pro 16L,62,Slow,Polyester,302.9,44.4,5.0
Babolat Attraction 16 - 62 - Slow,Babolat Attraction 16,62,Slow,Nylon/Polyurethane,180.6,18.1,2.7
IsoSpeed Axon Mono 16L - 62 - Slow,IsoSpeed Axon Mono 16L,62,Slow,Polyester,257.2,29.4,3.2
IsoSpeed Axon Multi 16L - 62 - Slow,IsoSpeed Axon Multi 16L,62,Slow,Nylon/Polyolefin,156.0,25.9,3.0
Babolat Ballistic Polymono 16 - 62 - Slow,Babolat Ballistic Polymono 16,62,Slow,Polyester,322.9,39.8,4.7
Solinco Barb Wire 16 - 62 - Slow,Solinco Barb Wire 16,62,Slow,Polyester,293.8,34.5,4.4
Solinco Barb Wire 17 (1.20) - 62 - Slow,Solinco Barb Wire 17 (1.20),62,Slow,Polyester,254.3,40.8,4.9
Prince Beast XP 16 - 62 - Slow,Prince Beast XP 16,62,Slow,Polyester,278.9,36.1,3.9
Luxilon Big Banger Ace 18 (1.12) - 62 - Slow,Luxilon Big Banger Ace 18 (1.12),62,Slow,Polyester,282.3,38.1,4.0
Luxilon Big Banger ALU Power Fluoro 17 - 62 - Slow,Luxilon Big Banger ALU Power Fluoro 17,62,Slow,Polyester,278.9,36.5,
Luxilon Big Banger ALU Power Spin 127/16 - 62 - Slow,Luxilon Big Banger ALU Power Spin 127/16,62,Slow,Polyester,289.2,38.2,4.3
Luxilon Big Banger Original 130/16 - 62 - Slow,Luxilon Big Banger Original 130/16,62,Slow,Polyester,302.9,40.4,4.8
Luxilon Big Banger Rough 130/16 - 62 - Slow,Luxilon Big Banger Rough 130/16,62,Slow,Polyester,282.9,37.5,4.4
Luxilon Big Banger Timo 17 (1.22) - 62 - Slow,Luxilon Big Banger Timo 17 (1.22),62,Slow,Polyester,282.3,34.0,3.9
Luxilon Big Banger TiMO 17L (1.17) - 62 - Slow,Luxilon Big Banger TiMO 17L (1.17),62,Slow,Polyester,269.2,38.5,4.4
Luxilon Big Banger Timo 18 (1.10) - 62 - Slow,Luxilon Big Banger Timo 18 (1.10),62,Slow,Polyester,244.6,39.9,3.6
Luxilon Big Banger XP 125/16L - 62 - Slow,Luxilon Big Banger XP 125/16L,62,Slow,Polyester,289.2,39.8,4.1
Luxilon Big Banger XP 15L (1.38) - 62 - Slow,Luxilon Big Banger XP 15L (1.38),62,Slow,Polyester,317.8,38.6,3.6
Tourna Big Hitter 16 - 62 - Slow,Tourna Big Hitter 16,62,Slow,Polyester,305.2,34.3,
Tourna Big Hitter Black 7 17 - 62 - Slow,Tourna Big Hitter Black 7 17,62,Slow,Polyester,244.0,44.9,6.3
Tourna Big Hitter Blue 16 - 62 - Slow,Tourna Big Hitter Blue 16,62,Slow,Polyester,309.8,33.8,
Tourna Big Hitter Blue 17 - 62 - Slow,Tourna Big Hitter Blue 17,62,Slow,Polyester,286.9,32.3,4.9
Tourna Big Hitter Blue Rough 16 - 62 - Slow,Tourna Big Hitter Blue Rough 16,62,Slow,Polyester,286.3,31.8,3.4
Tourna Big Hitter Blue Rough 17 - 62 - Slow,Tourna Big Hitter Blue Rough 17,62,Slow,Polyester,285.8,34.9,3.2
Tourna Big Hitter Silver 17 - 62 - Slow,Tourna Big Hitter Silver 17,62,Slow,Polyester,239.5,44.8,5.4
Tourna Big Hitter Silver Rough 16 - 62 - Slow,Tourna Big Hitter Silver Rough 16,62,Slow,Polyester,281.8,34.8,4.5
Tourna Big Hitter Silver Rough 17 - 62 - Slow,Tourna Big Hitter Silver Rough 17,62,Slow,Polyester,273.7,37.8,4.1
Weiss Cannon Black 5 Edge 17 (1.24) - 62 - Slow,Weiss Cannon Black 5 Edge 17 (1.24),62,Slow,Polyester,288.6,26.7,4.7
Tecnifibre Black Code 16 - 62 - Slow,Tecnifibre Black Code 16,62,Slow,Polyester,313.2,30.9,
Tecnifibre Black Code 17 - 62 - Slow,Tecnifibre Black Code 17,62,Slow,Polyester,334.9,31.6,4.2
Tecnifibre Black Code 18 - 62 - Slow,Tecnifibre Black Code 18,62,Slow,Polyester,280.0,36.1,4.6
Tecnifibre Black Code 4S 17 (1.25) - 62 - Slow,Tecnifibre Black Code 4S 17 (1.25),62,Slow,Polyester,254.3,22.4,9.8
Alien Black Diamond 16 - 62 - Slow,Alien Black Diamond 16,62,Slow,Polyester,274.3,45.6,4.5
IsoSpeed Black Fire 17 - 62 - Slow,IsoSpeed Black Fire 17,62,Slow,Polyester,286.3,34.1,5.6
Kirschbaum Black Shark 16 (1.30) - 62 - Slow,Kirschbaum Black Shark 16 (1.30),62,Slow,Polyester,322.3,30.4,5.4
Kirschbaum Black Shark 17 (1.25) - 62 - Slow,Kirschbaum Black Shark 17 (1.25),62,Slow,Polyester,290.9,29.5,5.8
Polyfibre Black Venom 16 (1.30) - 62 - Slow,Polyfibre Black Venom 16 (1.30),62,Slow,Polyester,268.0,51.5,4.3
Polyfibre Black Venom 16L (1.25) - 62 - Slow,Polyfibre Black Venom 16L (1.25),62,Slow,Polyester,256.6,50.8,
Dunlop Black Widow 16 - 62 - Slow,Dunlop Black Widow 16,62,Slow,Polyester,267.5,38.0,5.2
Dunlop Black Widow 17 - 62 - Slow,Dunlop Black Widow 17,62,Slow,Polyester,281.2,35.1,5.4
Tourna Black Zone 16 - 62 - Slow,Tourna Black Zone 16,62,Slow,Polyester,262.9,28.2,5.6
Boris Becker Bomber 16 - 62 - Slow,Boris Becker Bomber 16,62,Slow,Polyester,305.2,40.2,5.1
Boris Becker Bomber 17 - 62 - Slow,Boris Becker Bomber 17,62,Slow,Polyester,239.5,44.6,
One Strings Carbon NRG 16 - 62 - Slow,One Strings Carbon NRG 16,62,Slow,Polyester,241.7,39.2,5.1
One Strings Carbon Tour 17 (1.25) - 62 - Slow,One Strings Carbon Tour 17 (1.25),62,Slow,Polyester,274.9,21.4,
Poly Star Classic 16 (1.30) - 62 - Slow,Poly Star Classic 16 (1.30),62,Slow,Polyester,271.5,53.6,4.2
Poly Star Classic 16L (1.25) - 62 - Slow,Poly Star Classic 16L (1.25),62,Slow,Polyester,282.3,49.4,4.4
Poly Star Classic 17 (1.20) - 62 - Slow,Poly Star Classic 17 (1.20),62,Slow,Polyester,261.2,52.1,4.0
Pacific Classic Natural Gut 16 - 62 - Slow,Pacific Classic Natural Gut 16,62,Slow,Gut,90.9,11.8,2.8
MSV Co.-Focus 16L - 62 - Slow,MSV Co.-Focus 16L,62,Slow,Polyester,263.5,41.6,4.2
Polyfibre Cobra 17/1.20 - 62 - Slow,Polyfibre Cobra 17/1.20,62,Slow,Polyester,242.3,48.9,3.6
Mantis Comfort Poly 16 - 62 - Slow,Mantis Comfort Poly 16,62,Slow,Polyester,309.2,37.3,4.8
Dunlop Comfort Poly 17 - 62 - Slow,Dunlop Comfort Poly 17,62,Slow,Polyester,309.2,28.9,4.5
Mantis Comfort Synthetic 16 - 62 - Slow,Mantis Comfort Synthetic 16,62,Slow,Nylon,154.9,19.2,3.8
Dunlop Comfort Synthetic 16 - 62 - Slow,Dunlop Comfort Synthetic 16,62,Slow,Nylon,209.7,17.2,4.1
Dunlop Comfort Synthetic 17 - 62 - Slow,Dunlop Comfort Synthetic 17,62,Slow,Nylon,233.7,15.5,
Kirschbaum Competition 16/1.30 - 62 - Slow,Kirschbaum Competition 16/1.30,62,Slow,Polyester,293.2,35.5,4.9
Kirschbaum Competition 17 (1.25) - 62 - Slow,Kirschbaum Competition 17 (1.25),62,Slow,Polyester,299.5,35.9,4.5
Kirschbaum Competition 17L (1.20) - 62 - Slow,Kirschbaum Competition 17L (1.20),62,Slow,Polyester,264.6,41.0,4.1
Gosen Compositemaster I 16 - 62 - Slow,Gosen Compositemaster I 16,62,Slow,Nylon,181.7,18.7,4.2
Gosen Compositemaster II 16 - 62 - Slow,Gosen Compositemaster II 16,62,Slow,Nylon,170.3,22.1,4.5
Babolat Conquest 16 - 62 - Slow,Babolat Conquest 16,62,Slow,Nylon,198.3,25.0,4.3
IsoSpeed Control 16 - 62 - Slow,IsoSpeed Control 16,62,Slow,Nylon/Polyolefin,171.5,20.9,
IsoSpeed Control Classic 16 - 62 - Slow,IsoSpeed Control Classic 16,62,Slow,Polyolefin,156.6,22.7,2.3
Topspin Cyber Blue 16 - 62 - Slow,Topspin Cyber Blue 16,62,Slow,Polyester,253.7,44.0,5.8
Topspin Cyber Blue 17 - 62 - Slow,Topspin Cyber Blue 17,62,Slow,Polyester,256.0,44.7,5.1
Topspin Cyber Flash 16 - 62 - Slow,Topspin Cyber Flash 16,62,Slow,Polyester,237.2,46.6,4.8
Topspin Cyber Flash 17 - 62 - Slow,Topspin Cyber Flash 17,62,Slow,Polyester,229.2,54.6,4.2
Topspin Cyber Flash 17L - 62 - Slow,Topspin Cyber Flash 17L,62,Slow,Polyester,208.6,56.0,4.6
Volkl Cyclone 16 - 62 - Slow,Volkl Cyclone 16,62,Slow,Polyester,285.8,41.9,6.2
Volkl Cyclone 17 - 62 - Slow,Volkl Cyclone 17,62,Slow,Polyester,264.0,43.9,5.8
Volkl Cyclone 18 - 62 - Slow,Volkl Cyclone 18,62,Slow,Polyester,268.0,42.1,7.1
Volkl Cyclone 19 (1.10) - 62 - Slow,Volkl Cyclone 19 (1.10),62,Slow,Polyester,238.3,31.6,8.2
Volkl Cyclone Tour 17 (1.25) - 62 - Slow,Volkl Cyclone Tour 17 (1.25),62,Slow,Polyester,270.9,41.7,6.1
Double AR Diablo (1.24) - 62 - Slow,Double AR Diablo (1.24),62,Slow,Polyester,244.6,47.5,7.4
Double AR Diablo (1.31) - 62 - Slow,Double AR Diablo (1.31),62,Slow,Polyester,247.5,48.2,7.7
Dunlop DNA 16 (1.30) - 62 - Slow,Dunlop DNA 16 (1.30),62,Slow,Nylon,182.9,22.0,3.6
Dunlop DNA 17 (1.22) - 62 - Slow,Dunlop DNA 17 (1.22),62,Slow,Nylon,164.0,24.6,4.1
Babolat Duralast 16 - 62 - Slow,Babolat Duralast 16,62,Slow,Polyester,306.3,43.8,
Babolat Duralast 17 - 62 - Slow,Babolat Duralast 17,62,Slow,Polyester,303.5,37.5,
Tecnifibre Duramix HD 16 - 62 - Slow,Tecnifibre Duramix HD 16,62,Slow,Nylon/Polyester,201.2,26.9,2.2
Tecnifibre Duramix HD 17 - 62 - Slow,Tecnifibre Duramix HD 17,62,Slow,Nylon/Polyester,211.5,25.4,1.7
Ashaway Dynamite 17 - 62 - Slow,Ashaway Dynamite 17,62,Slow,Nylon/Zyex,159.4,24.1,3.0
Ashaway Dynamite Soft 17 - 62 - Slow,Ashaway Dynamite Soft 17,62,Slow,Nylon/Zyex,147.4,24.9,2.6
Ashaway Dynamite Soft 18 - 62 - Slow,Ashaway Dynamite Soft 18,62,Slow,Nylon/Zyex,137.2,24.0,
Ashaway Dynamite WB 16 - 62 - Slow,Ashaway Dynamite WB 16,62,Slow,Nylon/Zyex,172.0,27.5,3.3
Tecnifibre E-Matrix 16 - 62 - Slow,Tecnifibre E-Matrix 16,62,Slow,Nylon/Polyurethane,169.2,16.3,2.7
Tecnifibre E-Matrix 17 - 62 - Slow,Tecnifibre E-Matrix 17,62,Slow,Nylon,161.7,15.5,2.4
Luxilon Element 1.30 - 62 - Slow,Luxilon Element 1.30,62,Slow,Polyester,248.0,33.7,6.6
Wilson Enduro Gold 16 - 62 - Slow,Wilson Enduro Gold 16,62,Slow,Polyester,304.0,42.4,
Wilson Enduro Mono 16L - 62 - Slow,Wilson Enduro Mono 16L,62,Slow,Polyester,316.0,37.4,
Wilson Enduro Pro 16 - 62 - Slow,Wilson Enduro Pro 16,62,Slow,Polyester,289.2,34.0,4.7
Wilson Enduro Pro 17 (1.25) - 62 - Slow,Wilson Enduro Pro 17 (1.25),62,Slow,Nylon/Polyester,285.8,30.9,4.0
Wilson Enduro Tour 16 - 62 - Slow,Wilson Enduro Tour 16,62,Slow,Polyester,321.2,32.8,5.2
Wilson Enduro Tour 17 - 62 - Slow,Wilson Enduro Tour 17,62,Slow,Polyester,257.7,52.3,4.8
Wilson Enduro Tour 18 - 62 - Slow,Wilson Enduro Tour 18,62,Slow,Polyester,249.7,48.6,
IsoSpeed Energetic 17 - 62 - Slow,IsoSpeed Energetic 17,62,Slow,Nylon/Polyolefin,202.9,32.6,1.9
IsoSpeed Energetic Plus 16 - 62 - Slow,IsoSpeed Energetic Plus 16,62,Slow,Nylon/Polyester,181.7,19.1,2.4
Poly Star Energy 16 (1.30) - 62 - Slow,Poly Star Energy 16 (1.30),62,Slow,Polyester,275.5,52.7,4.0
Poly Star Energy 16L (1.25) - 62 - Slow,Poly Star Energy 16L (1.25),62,Slow,Polyester,288.0,49.7,3.7
Poly Star Energy 17 (1.20) - 62 - Slow,Poly Star Energy 17 (1.20),62,Slow,Polyester,258.3,51.7,4.0
Gamma ESP 16 - 62 - Slow,Gamma ESP 16,62,Slow,Nylon,188.6,23.2,2.6
Head ETS 16 - 62 - Slow,Head ETS 16,62,Slow,Nylon,173.7,22.4,1.9
Head ETS 17 - 62 - Slow,Head ETS 17,62,Slow,Nylon,182.9,20.3,1.9
Klip Excellerator 16/1.30 - 62 - Slow,Klip Excellerator 16/1.30,62,Slow,Nylon,182.3,17.0,2.7
Weiss Cannon Explosiv 1.30 - 62 - Slow,Weiss Cannon Explosiv 1.30,62,Slow,Nylon,159.4,21.3,4.0
Dunlop Explosive 16 - 62 - Slow,Dunlop Explosive 16,62,Slow,Polyester,294.9,32.4,4.8
Dunlop Explosive Poly Max 16 - 62 - Slow,Dunlop Explosive Poly Max 16,62,Slow,Nylon/Polyester,191.5,20.4,3.4
Dunlop Explosive Synthetic 16 - 62 - Slow,Dunlop Explosive Synthetic 16,62,Slow,Nylon,201.2,19.8,3.6
Dunlop Explosive Synthetic Gut 17 - 62 - Slow,Dunlop Explosive Synthetic Gut 17,62,Slow,Nylon,218.3,14.9,
Wilson Extreme 16 Synthetic Gut - 62 - Slow,Wilson Extreme 16 Synthetic Gut,62,Slow,Nylon,206.9,18.3,3.2
Head Fibergel Power 16 - 62 - Slow,Head Fibergel Power 16,62,Slow,Nylon,188.0,25.7,3.0
Head Fibergel Power 17 - 62 - Slow,Head Fibergel Power 17,62,Slow,Nylon,195.5,22.1,3.1
Head Fibergel Spin 16 - 62 - Slow,Head Fibergel Spin 16,62,Slow,Nylon,193.7,20.3,3.5
Babolat FiberTour 16 - 62 - Slow,Babolat FiberTour 16,62,Slow,Nylon,186.9,18.5,3.1
Signum Pro Firestorm 1.25 - 62 - Slow,Signum Pro Firestorm 1.25,62,Slow,Polyester,263.5,39.9,4.8
MSV Focus Evo 16 - 62 - Slow,MSV Focus Evo 16,62,Slow,Polyester,329.8,35.8,4.9
MSV Focus Evo 17 - 62 - Slow,MSV Focus Evo 17,62,Slow,Polyester,306.9,39.9,4.5
MSV Focus Hex 17L (1.18) - 62 - Slow,MSV Focus Hex 17L (1.18),62,Slow,Polyester,293.2,23.6,6.5
MSV Focus Hex Soft 17 (1.25) - 62 - Slow,MSV Focus Hex Soft 17 (1.25),62,Slow,Polyester,287.5,24.8,6.3
Head FXP 16 - 62 - Slow,Head FXP 16,62,Slow,Nylon/Polyester,204.6,19.4,3.8
Head FXP 17 - 62 - Slow,Head FXP 17,62,Slow,Nylon,203.5,17.7,4.1
Head FXP Power 16 - 62 - Slow,Head FXP Power 16,62,Slow,Nylon,187.5,19.2,4.6
Head FXP Power 17 - 62 - Slow,Head FXP Power 17,62,Slow,Nylon,179.5,17.5,4.5
Head FXP Tour 16 - 62 - Slow,Head FXP Tour 16,62,Slow,Nylon/Polyester,142.9,18.1,4.2
